timestamp [dd/mm/yyyy HH:MM],ki [%],o1_1 [%],o1_2 [%],o2 [%],o3 [%],o4 [%],mr [%]
2013-11-19 20:00:00,34.625,34.825,35.7,35.125,36.525,36.7,32.8
2013-11-19 21:00:00,34.2,34.125,34.65,34.275,36.6,36.375,32.7
2013-11-19 22:00:00,33.525,33.85,34.5,33.6,36.25,35.5,32.6
2013-11-19 23:00:00,33.199999999999996,34.1,34.75,33.6,36.25,35.324999999999996,32.45
2013-11-20 00:00:00,32.875,33.75,34.875,33.3,35.7,35.825,32.300000000000004
2013-11-20 01:00:00,32.8,33.475,34.175,33.1,35.925,35.425,32.325
2013-11-20 02:00:00,32.65,33.4,34.05,33.35,35.7,34.9,32.125
2013-11-20 03:00:00,32.525,33.7,33.65,33.475,35.675,35.025,32.125
2013-11-20 04:00:00,32.425,33.6,34.0,33.25,35.375,34.75,31.975
2013-11-20 05:00:00,32.2,33.15,34.075,33.35,35.425,35.099999999999994,31.8
2013-11-20 06:00:00,32.1,33.425,34.15,33.575,35.3,34.775,31.8
2013-11-20 07:00:00,31.825000000000003,32.425,32.9,32.975,35.175,34.1,31.6
2013-11-20 08:00:00,30.475,31.925000000000004,32.7,31.925,35.15,34.175,31.25
2013-11-20 09:00:00,31.55,31.625,32.375,31.375,35.025,34.2,30.85
2013-11-20 10:00:00,33.375,32.775,34.25,32.875,35.35,33.775000000000006,30.825
2013-11-20 11:00:00,34.675,33.349999999999994,35.35,34.45,35.7,34.8,30.650000000000002
2013-11-20 12:00:00,34.075,33.525,35.175,34.45,35.775,34.775,30.6
2013-11-20 13:00:00,34.2,33.2,35.375,34.275,36.075,34.35,30.35
2013-11-20 14:00:00,34.225,33.8,35.349999999999994,35.0,36.45,34.8,30.475
2013-11-20 15:00:00,33.85,33.7,34.925,35.3,35.675,34.725,30.2
2013-11-20 16:00:00,33.349999999999994,33.525,34.425,34.825,36.3,35.275,30.15
2013-11-20 17:00:00,32.775,32.7,34.025,33.85,36.775,34.825,29.85
2013-11-20 18:00:00,32.425,32.475,33.675,33.6,36.65,34.825,30.15
2013-11-20 19:00:00,31.75,32.2,33.325,33.05,36.225,34.375,30.075
2013-11-20 20:00:00,31.65,32.2,33.275,32.3,35.9,34.025,30.125
2013-11-20 21:00:00,31.325,32.275000000000006,33.025,32.175,35.425,33.85,30.2
2013-11-20 22:00:00,31.275,31.825000000000003,33.075,32.2,35.425,33.85,30.325
2013-11-20 23:00:00,31.1,31.75,32.725,32.025,35.175,33.875,30.2
2013-11-21 00:00:00,30.825,31.925,32.7,31.8,34.675,33.95,30.2
2013-11-21 01:00:00,31.175,31.700000000000003,32.575,31.8,34.6,34.05,30.2
2013-11-21 02:00:00,31.0,31.975,33.15,31.474999999999998,34.1,33.75,30.2
2013-11-21 03:00:00,30.875,31.775000000000002,33.2,31.75,33.9,33.675000000000004,30.2
2013-11-21 04:00:00,30.875,31.4,32.825,31.675,33.7,32.95,30.2
2013-11-21 05:00:00,31.0,31.375,32.575,31.775,34.0,33.4,30.2
2013-11-21 06:00:00,30.775,31.375,33.05,31.4,33.599999999999994,33.4,30.2
2013-11-21 07:00:00,30.475,31.35,31.975,31.125,33.675000000000004,33.15,30.2
2013-11-21 08:00:00,30.5,31.25,31.975,30.725,33.25,33.2,29.475
2013-11-21 09:00:00,32.275,31.950000000000003,33.175,31.95,33.925,33.3,29.275
2013-11-21 10:00:00,33.05,32.525,33.6,33.05,35.425,33.949999999999996,29.15
2013-11-21 11:00:00,33.275,33.45,34.325,34.05,34.55,34.8,29.0
2013-11-21 12:00:00,33.025,32.95,34.325,33.725,34.5,33.5,29.0
2013-11-21 13:00:00,33.375,33.4,34.375,34.2,34.55,32.6,29.275
2013-11-21 14:00:00,33.175,33.6,34.675,34.9,34.525,33.3,29.8
2013-11-21 15:00:00,33.175,33.875,35.45,35.025,34.45,35.175,29.875
2013-11-21 16:00:00,33.075,33.75,34.375,34.45,34.3,35.475,30.325
2013-11-21 17:00:00,33.025,33.125,34.3,33.825,34.625,35.375,30.575000000000003
2013-11-21 18:00:00,32.5,33.3,34.05,33.7,34.775,35.3,30.975
2013-11-21 19:00:00,32.55,32.9,33.575,33.525000000000006,34.725,35.3,31.0
2013-11-21 20:00:00,32.375,32.9,33.5,32.9,34.625,35.3,31.0
2013-11-21 21:00:00,31.9,32.9,33.475,32.9,34.5,35.3,31.0
2013-11-21 22:00:00,31.8,33.275,33.85,32.8,35.0,35.3,31.0
2013-11-21 23:00:00,31.55,33.05,33.425,32.6,34.55,35.3,31.0
2013-11-22 00:00:00,32.175000000000004,33.1,33.8,32.725,34.875,35.3,31.0
2013-11-22 01:00:00,31.9,33.05,33.825,32.675,34.5,35.3,31.0
2013-11-22 02:00:00,31.55,32.8,33.75,32.775,34.825,35.3,31.0
2013-11-22 03:00:00,31.6,32.925,33.75,32.45,34.55,35.3,31.0
2013-11-22 04:00:00,31.5,32.85,33.4,32.575,34.875,35.3,31.0
2013-11-22 05:00:00,31.675,32.75,33.525,32.150000000000006,34.75,35.3,31.0
2013-11-22 06:00:00,31.35,32.8,33.3,31.875,34.625,35.3,31.0
2013-11-22 07:00:00,30.925,31.8,33.225,31.975,34.5,34.275000000000006,31.0
2013-11-22 08:00:00,31.0,32.275,33.575,32.275,34.5,34.1,31.0
2013-11-22 09:00:00,32.45,33.275000000000006,33.775,32.45,34.5,35.025000000000006,30.625
2013-11-22 10:00:00,34.225,33.825,35.075,34.15,34.25,35.45,30.225
2013-11-22 11:00:00,34.65,33.6,35.4,34.425,34.375,35.5,30.125
2013-11-22 12:00:00,34.0,33.525,35.074999999999996,34.55,34.5,35.875,30.275
2013-11-22 13:00:00,33.725,33.525,34.725,34.9,34.575,35.775000000000006,30.45
2013-11-22 14:00:00,33.675,33.5,35.025000000000006,34.9,34.8,35.5,30.6
2013-11-22 15:00:00,33.525,33.85,35.075,34.975,35.0,35.3,30.6
2013-11-22 16:00:00,33.45,33.625,35.2,35.0,35.95,35.3,30.85
2013-11-22 17:00:00,33.675000000000004,33.45,34.9,34.625,36.125,35.3,31.0
2013-11-22 18:00:00,33.175,33.3,35.1,35.125,36.275,35.475,31.0
2013-11-22 19:00:00,32.9,33.425,34.65,34.625,35.75,35.4,31.0
2013-11-22 20:00:00,32.95,33.275,33.975,34.425,35.825,35.075,31.0
2013-11-22 21:00:00,32.8,33.4,34.275,33.975,35.425,34.825,31.0
2013-11-22 22:00:00,32.2,33.199999999999996,33.975,33.35,35.525,35.125,31.0
2013-11-22 23:00:00,32.2,33.3,33.95,32.95,35.075,35.199999999999996,31.0
2013-11-23 00:00:00,32.25,33.6,34.275,33.45,35.5,35.15,31.0
2013-11-23 01:00:00,32.05,33.15,34.1,33.025,35.475,34.7,31.0
