date,rtu_001_oa_temp,rtu_002_oa_temp,rtu_003_oa_temp,rtu_004_oa_temp
2020-06-08 21:00:00,68.33333333333333,75.72333333333333,70.35333333333332,69.94
2020-06-08 21:30:00,70.92333333333333,77.41666666666667,75.49333333333334,71.28
2020-06-08 22:00:00,72.69333333333334,78.09666666666666,77.06,72.18333333333334
2020-06-08 22:30:00,71.78999999999999,78.75333333333333,79.09666666666666,75.67333333333333
2020-06-08 23:00:00,71.43,79.10666666666665,81.62666666666668,76.47333333333333
2020-06-08 23:30:00,70.14666666666668,79.18333333333334,82.25,78.12333333333332
2020-06-09 00:00:00,70.43333333333334,78.03333333333333,82.37333333333332,78.37333333333332
2020-06-09 00:30:00,70.77666666666667,78.05,83.43,78.85666666666665
2020-06-09 01:00:00,69.61,77.32,82.93666666666667,76.92
2020-06-09 01:30:00,68.50333333333333,77.07333333333332,82.46666666666667,76.04666666666667
2020-06-09 02:00:00,67.78,76.53666666666666,79.65333333333334,71.18333333333334
2020-06-09 02:30:00,67.41333333333334,75.93333333333334,75.94333333333334,68.64
2020-06-09 03:00:00,62.79666666666667,72.51333333333334,69.88333333333334,65.15333333333334
2020-06-09 03:30:00,57.973333333333336,66.35,65.77,60.61666666666667
2020-06-09 04:00:00,56.31333333333334,64.76666666666667,64.57,59.080000000000005
2020-06-09 04:30:00,54.22,63.36333333333334,62.43666666666666,57.25666666666667
2020-06-09 05:00:00,53.60333333333333,62.84,61.26,56.806666666666665
2020-06-09 05:30:00,53.126666666666665,62.69666666666667,61.27,55.873333333333335
2020-06-09 06:00:00,53.22666666666667,61.736666666666665,60.67333333333333,55.736666666666665
2020-06-09 06:30:00,50.806666666666665,60.473333333333336,59.56,54.03333333333333
2020-06-09 07:00:00,53.086666666666666,61.50666666666667,60.42333333333333,55.36666666666667
2020-06-09 07:30:00,49.78666666666666,59.236666666666665,58.60333333333333,52.55
2020-06-09 08:00:00,49.42333333333333,57.64666666666667,57.56,52.00333333333333
2020-06-09 08:30:00,50.06333333333334,58.78333333333333,57.57,53.38333333333333
2020-06-09 09:00:00,48.35333333333333,57.973333333333336,56.91666666666666,51.580000000000005
2020-06-09 09:30:00,49.74666666666667,58.79666666666667,57.02,52.626666666666665
2020-06-09 10:00:00,51.22666666666667,60.05333333333333,58.81,53.876666666666665
2020-06-09 10:30:00,48.77666666666666,57.9,57.03333333333333,51.47666666666667
2020-06-09 11:00:00,50.41,59.190000000000005,57.6,53.26
2020-06-09 11:30:00,51.583333333333336,60.27666666666666,58.35333333333333,54.22
2020-06-09 12:00:00,51.34,60.35,59.10333333333333,53.88666666666666
2020-06-09 12:30:00,50.92333333333333,59.92,58.18,54.336666666666666
2020-06-09 13:00:00,51.68333333333333,60.20333333333333,58.45,54.73
2020-06-09 13:30:00,53.13,59.81666666666667,58.24333333333333,55.29666666666667
2020-06-09 14:00:00,61.9,60.14,58.82,65.47333333333333
2020-06-09 14:30:00,66.81,59.373333333333335,58.72666666666667,68.94
2020-06-09 15:00:00,69.73333333333333,60.556666666666665,59.86666666666667,71.88333333333334
2020-06-09 15:30:00,70.69,62.64333333333333,61.93666666666666,73.15666666666667
2020-06-09 16:00:00,70.70333333333333,65.37333333333333,64.52333333333334,75.97666666666667
2020-06-09 16:30:00,71.96333333333334,67.91333333333334,66.35333333333332,76.70666666666666
2020-06-09 17:00:00,72.44666666666667,73.4,69.61999999999999,77.92333333333333
2020-06-09 17:30:00,74.19666666666667,74.82,72.29666666666667,76.69666666666667
2020-06-09 18:00:00,75.04666666666667,75.56333333333333,73.96666666666667,75.9
2020-06-09 18:30:00,75.88666666666667,76.43,75.47,76.35666666666665
2020-06-09 19:00:00,74.47333333333333,76.97,77.11666666666666,77.12333333333332
2020-06-09 19:30:00,76.80666666666666,77.53333333333333,78.08333333333333,76.21333333333334
2020-06-09 20:00:00,78.40666666666667,78.50333333333333,79.64666666666668,77.01666666666667
2020-06-09 20:30:00,80.03999999999999,78.49666666666667,81.26666666666667,79.72333333333333
