date,rtu_001_ra_temp,rtu_002_ra_temp,rtu_003_ra_temp,rtu_004_ra_temp
2019-04-14 21:00:00,72.21666666666667,71.82333333333332,71.78,72.55666666666666
2019-04-14 21:30:00,72.37666666666668,71.96666666666667,71.91000000000001,72.59666666666666
2019-04-14 22:00:00,72.48333333333333,72.03,71.95333333333333,72.66666666666667
2019-04-14 22:30:00,72.63000000000001,72.23333333333333,71.91000000000001,72.59666666666666
2019-04-14 23:00:00,72.63666666666667,72.23666666666666,71.99666666666667,72.83
2019-04-14 23:30:00,72.68,72.20666666666666,72.15333333333334,72.96666666666667
2019-04-15 00:00:00,72.70333333333333,72.25,72.08333333333333,72.91000000000001
2019-04-15 00:30:00,72.52333333333333,72.02333333333333,71.99333333333334,72.62666666666665
2019-04-15 01:00:00,72.39333333333335,71.90666666666668,72.03999999999999,72.71666666666667
2019-04-15 01:30:00,72.36333333333333,71.86,71.97333333333333,72.75333333333333
2019-04-15 02:00:00,72.25,71.76,71.88333333333334,72.73
2019-04-15 02:30:00,72.03666666666666,71.67333333333333,71.75,72.48666666666666
2019-04-15 03:00:00,71.84666666666666,71.44666666666667,71.61,72.20666666666666
2019-04-15 03:30:00,71.72666666666667,71.36666666666666,71.16666666666667,71.9
2019-04-15 04:00:00,71.59666666666666,71.15,70.98666666666666,71.69333333333334
2019-04-15 04:30:00,71.53666666666666,71.08666666666666,71.05,71.62666666666665
2019-04-15 05:00:00,71.46000000000001,70.96666666666667,70.97,71.54333333333332
2019-04-15 05:30:00,71.47333333333333,70.98333333333333,70.96666666666667,71.48333333333333
2019-04-15 06:00:00,71.43666666666667,70.95666666666668,70.92666666666668,71.61666666666666
2019-04-15 06:30:00,71.34666666666666,70.90333333333335,70.93666666666667,71.71333333333334
2019-04-15 07:00:00,71.28666666666666,70.84333333333333,70.80666666666666,71.74666666666667
2019-04-15 07:30:00,71.34333333333333,70.88333333333334,70.76,71.72666666666667
2019-04-15 08:00:00,71.23333333333333,70.78666666666666,70.73333333333333,71.68333333333334
2019-04-15 08:30:00,71.21000000000001,70.70666666666666,70.70666666666666,71.63000000000001
2019-04-15 09:00:00,71.13000000000001,70.63666666666667,70.67333333333333,71.57999999999998
2019-04-15 09:30:00,71.10999999999999,70.62333333333332,70.60999999999999,71.57333333333332
2019-04-15 10:00:00,71.03999999999999,70.57,70.61333333333333,71.57333333333332
2019-04-15 10:30:00,71.04333333333334,70.48333333333333,70.33333333333333,71.54666666666667
